initialization_ram,units,kB
initialization_ram,mean,15992 
initialization_ram,std_dev,0
loading_input_data_ram,units,kB
loading_input_data_ram,mean,15992 
loading_input_data_ram,std_dev,0
building_spatial_data_structure_ram,units,kB
building_spatial_data_structure_ram,mean,15992 
building_spatial_data_structure_ram,std_dev,0
walk_on_spheres_ram,units,kB
walk_on_spheres_ram,mean,16316 
walk_on_spheres_ram,std_dev,0
interior_samples_ram,units,kB
interior_samples_ram,mean,16316 
interior_samples_ram,std_dev,0
input_file,units,
input_file,value,/home/dcj/Projects/zeno/cpp/src/SelfTests/Input/1LYD.bod
num_nodes,units,
num_nodes,value,1
num_threads,units,
num_threads,value,1
random_number_seed,units,
random_number_seed,value,0
num_walks_requested,units,
num_walks_requested,value,10000
num_interior_samples_requested,units,
num_interior_samples_requested,value,10000
max_error_capacitance_requested,units,%
max_error_capacitance_requested,value,1.000000e+00
max_error_mean_polarizability_requested,units,%
max_error_mean_polarizability_requested,value,1.000000e+00
max_error_volume_requested,units,%
max_error_volume_requested,value,1.000000e+00
skin_thickness,units,
skin_thickness,value,2.986932e-05
launch_center[0],units,
launch_center[0],value,3.823248e+00
launch_center[1],units,
launch_center[1],value,6.405615e+01
launch_center[2],units,
launch_center[2],value,1.096631e+02
launch_radius,units,
launch_radius,value,2.986932e+01
length_scale,units,A
length_scale,value,1.000000e+00
num_walks_performed,units,1
num_walks_performed,mean,10000
num_walks_performed,std_dev,0
num_interior_samples_performed,units,1
num_interior_samples_performed,mean,10000
num_interior_samples_performed,std_dev,0
capacitance,units,A
capacitance,mean,2.159552e+01
capacitance,std_dev,1.336768e-01
electric_polarizability[0][0],units,A^3
electric_polarizability[0][0],mean,1.067781e+05
electric_polarizability[0][0],std_dev,3.140080e+03
electric_polarizability[0][1],units,A^3
electric_polarizability[0][1],mean,7.919407e+03
electric_polarizability[0][1],std_dev,2.440751e+03
electric_polarizability[0][2],units,A^3
electric_polarizability[0][2],mean,1.835858e+04
electric_polarizability[0][2],std_dev,2.703562e+03
electric_polarizability[1][0],units,A^3
electric_polarizability[1][0],mean,7.919407e+03
electric_polarizability[1][0],std_dev,2.440751e+03
electric_polarizability[1][1],units,A^3
electric_polarizability[1][1],mean,1.232688e+05
electric_polarizability[1][1],std_dev,3.544836e+03
electric_polarizability[1][2],units,A^3
electric_polarizability[1][2],mean,3.405012e+04
electric_polarizability[1][2],std_dev,2.835262e+03
electric_polarizability[2][0],units,A^3
electric_polarizability[2][0],mean,1.835858e+04
electric_polarizability[2][0],std_dev,2.703562e+03
electric_polarizability[2][1],units,A^3
electric_polarizability[2][1],mean,3.405012e+04
electric_polarizability[2][1],std_dev,2.835262e+03
electric_polarizability[2][2],units,A^3
electric_polarizability[2][2],mean,1.511549e+05
electric_polarizability[2][2],std_dev,4.202296e+03
electric_polarizability_eigenvalues[0],units,A^3
electric_polarizability_eigenvalues[0],mean,9.736357e+04
electric_polarizability_eigenvalues[0],std_dev,3.709059e+03
electric_polarizability_eigenvalues[1],units,A^3
electric_polarizability_eigenvalues[1],mean,1.044948e+05
electric_polarizability_eigenvalues[1],std_dev,3.416094e+03
electric_polarizability_eigenvalues[2],units,A^3
electric_polarizability_eigenvalues[2],mean,1.793435e+05
electric_polarizability_eigenvalues[2],std_dev,4.006102e+03
mean_electric_polarizability,units,A^3
mean_electric_polarizability,mean,1.270673e+05
mean_electric_polarizability,std_dev,2.110433e+03
hydrodynamic_radius,units,A
hydrodynamic_radius,mean,2.159552e+01
hydrodynamic_radius,std_dev,2.539806e-01
intrinsic_viscosity_prefactor,units,1
intrinsic_viscosity_prefactor,mean,8.323168e-01
intrinsic_viscosity_prefactor,std_dev,1.248475e-02
viscometric_radius,units,A
viscometric_radius,mean,2.161547e+01
viscometric_radius,std_dev,1.612493e-01
volume,units,A^3
volume,mean,3.188035e+04
volume,std_dev,5.042389e+02
capacitance_sphere_same_volume,units,A
capacitance_sphere_same_volume,mean,1.967032e+01
capacitance_sphere_same_volume,std_dev,1.037059e-01
gyration[0][0],units,A^2
gyration[0][0],mean,7.566915e+01
gyration[0][0],std_dev,3.154584e+00
gyration[0][1],units,A^2
gyration[0][1],mean,1.634315e+01
gyration[0][1],std_dev,1.749626e+01
gyration[0][2],units,A^2
gyration[0][2],mean,3.041483e+01
gyration[0][2],std_dev,2.933219e+01
gyration[1][0],units,A^2
gyration[1][0],mean,1.634315e+01
gyration[1][0],std_dev,1.749626e+01
gyration[1][1],units,A^2
gyration[1][1],mean,9.284752e+01
gyration[1][1],std_dev,1.631493e+02
gyration[1][2],units,A^2
gyration[1][2],mean,5.333842e+01
gyration[1][2],std_dev,2.200653e+02
gyration[2][0],units,A^2
gyration[2][0],mean,3.041483e+01
gyration[2][0],std_dev,2.933219e+01
gyration[2][1],units,A^2
gyration[2][1],mean,5.333842e+01
gyration[2][1],std_dev,2.200653e+02
gyration[2][2],units,A^2
gyration[2][2],mean,1.415916e+02
gyration[2][2],std_dev,4.464655e+02
gyration_eigenvalues[0],units,A^2
gyration_eigenvalues[0],mean,5.766858e+01
gyration_eigenvalues[0],std_dev,1.296778e+02
gyration_eigenvalues[1],units,A^2
gyration_eigenvalues[1],mean,6.588581e+01
gyration_eigenvalues[1],std_dev,3.578202e+01
gyration_eigenvalues[2],units,A^2
gyration_eigenvalues[2],mean,1.865539e+02
gyration_eigenvalues[2],std_dev,4.480639e+02
intrinsic_conductivity,units,1
intrinsic_conductivity,mean,3.985756e+00
intrinsic_conductivity,std_dev,9.141353e-02
intrinsic_viscosity,units,1
intrinsic_viscosity,mean,3.317412e+00
intrinsic_viscosity,std_dev,9.091263e-02
t,units,1
t,mean,7.230000e-01
t,std_dev,4.475389e-03
u[0],units,1
u[0],mean,1.000000e-02
u[0],std_dev,6.794348e-03
u[1],units,1
u[1],mean,1.240000e-02
u[1],std_dev,6.794150e-03
u[2],units,1
u[2],mean,-2.160000e-02
u[2],std_dev,6.792999e-03
v[0][0],units,A
v[0][0],mean,5.889687e-01
v[0][0],std_dev,9.320034e-02
v[0][1],units,A
v[0][1],mean,5.657348e-01
v[0][1],std_dev,1.085614e-01
v[0][2],units,A
v[0][2],mean,-1.649960e+00
v[0][2],std_dev,1.282290e-01
v[1][0],units,A
v[1][0],mean,5.889687e-01
v[1][0],std_dev,9.586982e-02
v[1][1],units,A
v[1][1],mean,5.657348e-01
v[1][1],std_dev,1.054265e-01
v[1][2],units,A
v[1][2],mean,-1.649960e+00
v[1][2],std_dev,1.281521e-01
v[2][0],units,A
v[2][0],mean,5.889687e-01
v[2][0],std_dev,9.582031e-02
v[2][1],units,A
v[2][1],mean,5.657348e-01
v[2][1],std_dev,1.082882e-01
v[2][2],units,A
v[2][2],mean,-1.649960e+00
v[2][2],std_dev,1.242054e-01
w[0][0],units,A
w[0][0],mean,3.182829e+00
w[0][0],std_dev,9.320034e-02
w[0][1],units,A
w[0][1],mean,2.963584e-01
w[0][1],std_dev,1.085614e-01
w[0][2],units,A
w[0][2],mean,5.749595e-01
w[0][2],std_dev,1.282290e-01
w[1][0],units,A
w[1][0],mean,1.924807e-01
w[1][0],std_dev,9.586982e-02
w[1][1],units,A
w[1][1],mean,3.674680e+00
w[1][1],std_dev,1.054265e-01
w[1][2],units,A
w[1][2],mean,8.514203e-01
w[1][2],std_dev,1.281521e-01
w[2][0],units,A
w[2][0],mean,4.762832e-01
w[2][0],std_dev,9.582031e-02
w[2][1],units,A
w[2][1],mean,1.128108e+00
w[2][1],std_dev,1.082882e-01
w[2][2],units,A
w[2][2],mean,4.543369e+00
w[2][2],std_dev,1.242054e-01
interior_hits,units,1
interior_hits,mean,2.856000e+03
interior_hits,std_dev,4.517223e+01
initialize_time,units,s
initialize_time,mean,1.341396e-01
initialize_time,std_dev,0
read_time,units,s
read_time,mean,1.306098e-03
read_time,std_dev,0
broadcast_time,units,s
broadcast_time,mean,1.146500e-05
broadcast_time,std_dev,0
preprocess_time,units,s
preprocess_time,mean,1.738140e-04
preprocess_time,std_dev,0
exterior_walk_time,units,s
exterior_walk_time,mean,4.079670e-01
exterior_walk_time,std_dev,0
exterior_reduce_time,units,s
exterior_reduce_time,mean,1.690100e-05
exterior_reduce_time,std_dev,0
volume_sample_time,units,s
volume_sample_time,mean,1.096205e-02
volume_sample_time,std_dev,0
